id,audio_tokens
NoiseDetection_28,<aud_00849><aud_00027><aud_00786><aud_00714><aud_00527><aud_00457><aud_00457><aud_00457><aud_00834><aud_00834><aud_00989><aud_00438><aud_00922><aud_00922><aud_00018><aud_00018><aud_00121><aud_00121><aud_00167><aud_00792><aud_00792><aud_01011><aud_01016><aud_01016><aud_00132><aud_00132><aud_00786><aud_00834><aud_00847><aud_00847><aud_00687><aud_00088><aud_00088><aud_00920><aud_00631><aud_00728><aud_00728><aud_00770><aud_00846><aud_00846><aud_00846><aud_00846><aud_00464><aud_00996><aud_00714><aud_00714><aud_00714><aud_00527><aud_00101><aud_00035><aud_00132><aud_00786><aud_00786><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00527><aud_00296><aud_00035><aud_00132><aud_00132><aud_00786><aud_01007><aud_00786><aud_00464><aud_01007><aud_00285><aud_01007><aud_00132><aud_00132><aud_00132><aud_00132><aud_00786><aud_00786><aud_00220><aud_01007><aud_01007><aud_01007><aud_00094><aud_01007><aud_00220><aud_00220><aud_00220><aud_00094><aud_00094><aud_00094><aud_00228><aud_00094><aud_00594><aud_00228><aud_00594><aud_00035><aud_00035><aud_00035><aud_00035><aud_00035><aud_00220><aud_00027><aud_00220><aud_00786><aud_00228><aud_00220><aud_00035><aud_00132><aud_00786><aud_00834><aud_00903><aud_00468><aud_00922><aud_00922><aud_00922><aud_00018><aud_00018><aud_00121><aud_00121><aud_00167><aud_00792><aud_01011><aud_01011><aud_01016><aud_01016><aud_00132><aud_00132><aud_00786><aud_00834><aud_00847><aud_00847><aud_00687><aud_00088><aud_00088><aud_00920><aud_00635><aud_00631><aud_00728><aud_00094><aud_00942><aud_00942><aud_00942><aud_00942><aud_00464><aud_00864><aud_00996><aud_01011><aud_00220><aud_00123><aud_00123><aud_00132><aud_00132><aud_00786><aud_00786><aud_00996><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00296><aud_00035><aud_00132><aud_00132><aud_00786><aud_01007><aud_00132><aud_01007><aud_01007><aud_00132><aud_00035><aud_00132><aud_00110><aud_00132><aud_00132><aud_00786><aud_00094><aud_00220><aud_00220><aud_00220><aud_00220><aud_00220><aud_00220><aud_00094><aud_00220><aud_00220><aud_00035><aud_00094><aud_00094><aud_00094><aud_00228><aud_00220><aud_00976><aud_00035><aud_00035><aud_00220><aud_00220><aud_00094><aud_00094><aud_00094><aud_00132><aud_00220><aud_00094>
NoiseDetection_29,<aud_00495><aud_00391><aud_00391><aud_00919><aud_00160><aud_00756><aud_00756><aud_00756><aud_00756><aud_00939><aud_00939><aud_01009><aud_00874><aud_00520><aud_00520><aud_00294><aud_00818><aud_00975><aud_00975><aud_00975><aud_00683><aud_00715><aud_00715><aud_00215><aud_00067><aud_00226><aud_00226><aud_00226><aud_00985><aud_00985><aud_00906><aud_00906><aud_00276><aud_00742><aud_00758><aud_00758><aud_00758><aud_00325><aud_00521><aud_00635><aud_00635><aud_00770><aud_00770><aud_00770><aud_00846><aud_00846><aud_00846><aud_00464><aud_00464><aud_00868><aud_00868><aud_00326><aud_00326><aud_00326><aud_00929><aud_00608><aud_00733><aud_00733><aud_00094><aud_00840><aud_00840><aud_00677><aud_00677><aud_00672><aud_00672><aud_00672><aud_00602><aud_00082><aud_00082><aud_00061><aud_00321><aud_00321><aud_00839><aud_00295><aud_00843><aud_00808><aud_00243><aud_00243><aud_00243><aud_00331><aud_00743><aud_00794><aud_00904><aud_00056><aud_00458><aud_00122><aud_00647><aud_00995><aud_00328><aud_00879><aud_00879><aud_00879><aud_00879><aud_00212><aud_00212><aud_00142><aud_00252><aud_00252><aud_00822><aud_00976><aud_01011><aud_00527><aud_00101><aud_00101><aud_00035><aud_00849><aud_00379><aud_00379><aud_00980><aud_00980><aud_00980><aud_00232><aud_00959><aud_00959><aud_00959><aud_00638><aud_00763><aud_00763><aud_00541><aud_00280><aud_00301><aud_00223><aud_00529><aud_00529><aud_00529><aud_00325><aud_00325><aud_00258><aud_00521><aud_00322><aud_00322><aud_00112><aud_00798><aud_00904><aud_00056><aud_00122><aud_00290><aud_00816><aud_00408><aud_00903><aud_00527><aud_00527><aud_00035><aud_00035><aud_00332><aud_00849><aud_00849><aud_00027><aud_00027><aud_00158><aud_00184><aud_00184><aud_00184><aud_00184><aud_00184><aud_00314><aud_00314><aud_00314><aud_00233><aud_00233><aud_00872><aud_00872><aud_00872><aud_00783><aud_00783><aud_00084><aud_00084><aud_00410><aud_00960><aud_00960><aud_00443><aud_00443><aud_00426><aud_00426><aud_00049><aud_00176><aud_00176><aud_00176><aud_00176><aud_00176><aud_00239><aud_00239><aud_00239><aud_00017><aud_00017><aud_00017><aud_00017><aud_00338><aud_00313><aud_00313><aud_00051><aud_00143><aud_00209><aud_00316><aud_00316><aud_00585><aud_00721><aud_00310><aud_00310><aud_00310><aud_00511>
NoiseDetection_30,<aud_00132><aud_00132><aud_00786><aud_00786><aud_00996><aud_00116><aud_00137><aud_00137><aud_00030><aud_00030><aud_00030><aud_00950><aud_00442><aud_00741><aud_00472><aud_00368><aud_00847><aud_00847><aud_00018><aud_00088><aud_00088><aud_00920><aud_00920><aud_00228><aud_00631><aud_00631><aud_00631><aud_00849><aud_00849><aud_00849><aud_00027><aud_00786><aud_00786><aud_00622><aud_00228><aud_00094><aud_00220><aud_00094><aud_00220><aud_00220><aud_00220><aud_00976><aud_00228><aud_00228><aud_00123><aud_00094><aud_00457><aud_00834><aud_00834><aud_00834><aud_00834><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00840><aud_00677><aud_00035><aud_00110><aud_00110><aud_00110><aud_00110><aud_00110><aud_00110><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00027><aud_00786><aud_00867><aud_01007><aud_01007><aud_00786><aud_00786><aud_01007><aud_01007><aud_00228><aud_01007><aud_01007><aud_00864><aud_00714><aud_00714><aud_00228><aud_00228><aud_00228><aud_00457><aud_00228><aud_00457><aud_00834><aud_00834><aud_00834><aud_00228><aud_00094><aud_00094><aud_00094><aud_00840><aud_00840><aud_00677><aud_00132><aud_00132><aud_00132><aud_00228><aud_00132><aud_00132><aud_00786><aud_00786><aud_00094><aud_01007><aud_00094><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00027><aud_00379><aud_00867><aud_00867><aud_00867><aud_01007><aud_01007><aud_00786><aud_00786><aud_01007><aud_01007><aud_01007><aud_01007><aud_00296><aud_00035><aud_00132><aud_00849><aud_00132><aud_00786><aud_00786><aud_00786><aud_01007><aud_00094><aud_01007><aud_01007><aud_00094><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00849><aud_00027><aud_00379><aud_00867><aud_00867><aud_00035><aud_00035><aud_00849><aud_00849><aud_00027><aud_00379><aud_00379><aud_00867><aud_01007><aud_01007><aud_00123><aud_00123><aud_00132><aud_00786><aud_00834><aud_00834><aud_00553><aud_01007><aud_00743><aud_00794><aud_00944><aud_00944><aud_00532><aud_00651><aud_00527><aud_00527><aud_00035><aud_00132><aud_00786><aud_00786><aud_00527><aud_00116><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00379><aud_00786><aud_00772><aud_00553><aud_00527><aud_00035><aud_00132><aud_00228>
NoiseDetection_31,<aud_00228><aud_00714><aud_00220><aud_00285><aud_00830><aud_00976><aud_00864><aud_00286><aud_00847><aud_00714><aud_01023><aud_00714><aud_00228><aud_00035><aud_00035><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00027><aud_00027><aud_00158><aud_00228><aud_00527><aud_00527><aud_00101><aud_00035><aud_00035><aud_00849><aud_00849><aud_00379><aud_00379><aud_00867><aud_00495><aud_00495><aud_00495><aud_00391><aud_00391><aud_00432><aud_00432><aud_00432><aud_00714><aud_00527><aud_00296><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00027><aud_00379><aud_00379><aud_00867><aud_00867><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00285><aud_00674><aud_00030><aud_00132><aud_00833><aud_00833><aud_00786><aud_00953><aud_00953><aud_00953><aud_00953><aud_00953><aud_00953><aud_00953><aud_00953><aud_00953><aud_00432><aud_00953><aud_00220><aud_00220><aud_00220><aud_00220><aud_00285><aud_00285><aud_00228><aud_00220><aud_00555><aud_00555><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00284><aud_00284><aud_00094><aud_00094><aud_00094><aud_00228><aud_00220><aud_00527><aud_00296><aud_00035><aud_00027><aud_00786><aud_00220><aud_00094><aud_00535><aud_00228><aud_01004><aud_00220><aud_00285><aud_00167><aud_00273><aud_00273><aud_01018><aud_00116><aud_00137><aud_00161><aud_00161><aud_00679><aud_00679><aud_00287><aud_00741><aud_00998><aud_00998><aud_00998><aud_00573><aud_01007><aud_00094><aud_01007><aud_01007><aud_01007><aud_01007><aud_00220><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00110><aud_01007><aud_01007><aud_01007><aud_00110><aud_00110><aud_00110><aud_00220><aud_00220><aud_00220><aud_01007><aud_01007><aud_00220><aud_01007><aud_00220><aud_00220><aud_00228><aud_00220><aud_00094><aud_00094><aud_00035><aud_00094><aud_00094><aud_00094><aud_00094><aud_00094><aud_00220><aud_00094><aud_00094><aud_00094><aud_00094><aud_00220><aud_00094><aud_00220><aud_00220><aud_00220><aud_00786><aud_00786><aud_00228>
NoiseDetection_32,<aud_00273><aud_00273><aud_00273><aud_00035><aud_00035><aud_00035><aud_00228><aud_00220><aud_00094><aud_00094><aud_00030><aud_00030><aud_00030><aud_00220><aud_00094><aud_00594><aud_00094><aud_00094><aud_00220><aud_00220><aud_00220><aud_00220><aud_00220><aud_00035><aud_00035><aud_00035><aud_00220><aud_00094><aud_00228><aud_00849><aud_00849><aud_00849><aud_00849><aud_00379><aud_00786><aud_00373><aud_00067><aud_00048><aud_00048><aud_00048><aud_00432><aud_00432><aud_00432><aud_00432><aud_00432><aud_00296><aud_00035><aud_00035><aud_00849><aud_00849><aud_00027><aud_00786><aud_00228><aud_00527><aud_00527><aud_00035><aud_00035><aud_00849><aud_00849><aud_00027><aud_00202><aud_00867><aud_00392><aud_00847><aud_00094><aud_00088><aud_00285><aud_00285><aud_00285><aud_00976><aud_00094><aud_00976><aud_00094><aud_00094><aud_00094><aud_00094><aud_00220><aud_00094><aud_00220><aud_00094><aud_00220><aud_00228><aud_00220><aud_00285><aud_00094><aud_00094><aud_00228><aud_00220><aud_00594><aud_00594><aud_00594><aud_00228><aud_00094><aud_00035><aud_00220><aud_00094><aud_00035><aud_00094><aud_00220><aud_00220><aud_00094><aud_00849><aud_00030><aud_00030><aud_00030><aud_00513><aud_00513><aud_00513><aud_00418><aud_00705><aud_00608><aud_00544><aud_00094><aud_00220><aud_00220><aud_00920><aud_00920><aud_00513><aud_00220><aud_00167><aud_00565><aud_01011><aud_00714><aud_00714><aud_00714><aud_00527><aud_00527><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00027><aud_00027><aud_00202><aud_00867><aud_00867><aud_00094><aud_00094><aud_00220><aud_00096><aud_00757><aud_00757><aud_00510><aud_00510><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00258><aud_01007><aud_01007><aud_01007><aud_00220><aud_00296><aud_00035><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00228><aud_00094><aud_00594><aud_00594><aud_00594><aud_00228><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00094><aud_00594><aud_00220><aud_00786><aud_00094><aud_01007><aud_01007><aud_01007><aud_01007><aud_00273><aud_01007><aud_00285><aud_00273><aud_00132><aud_00094><aud_00094><aud_00220><aud_00030><aud_00030><aud_00161><aud_00161>
NoiseDetection_33,<aud_00773><aud_00778><aud_00778><aud_00964><aud_00159><aud_00052><aud_00754><aud_00754><aud_00838><aud_00126><aud_00514><aud_00402><aud_00353><aud_00992><aud_00997><aud_00578><aud_00062><aud_00602><aud_00633><aud_01011><aud_00640><aud_00906><aud_00276><aud_00742><aud_00758><aud_00758><aud_00758><aud_00325><aud_00521><aud_00214><aud_00898><aud_00167><aud_00423><aud_00423><aud_00423><aud_00832><aud_00406><aud_00298><aud_00215><aud_00975><aud_00975><aud_00975><aud_00683><aud_00715><aud_00715><aud_00749><aud_00397><aud_00397><aud_00627><aud_00627><aud_00617><aud_00881><aud_00639><aud_00970><aud_00616><aud_00616><aud_00616><aud_00345><aud_00345><aud_00345><aud_00360><aud_00360><aud_00220><aud_00463><aud_00459><aud_00459><aud_00782><aud_00828><aud_00828><aud_00671><aud_00185><aud_00056><aud_00056><aud_00578><aud_00720><aud_00720><aud_00602><aud_00973><aud_00509><aud_00509><aud_00700><aud_00700><aud_00700><aud_00638><aud_00763><aud_00763><aud_00296><aud_00035><aud_00035><aud_00577><aud_00577><aud_00379><aud_00867><aud_00984><aud_00984><aud_00342><aud_00249><aud_00249><aud_00467><aud_01010><aud_01010><aud_00311><aud_00868><aud_00326><aud_00326><aud_00929><aud_00478><aud_00478><aud_00488><aud_00488><aud_00488><aud_00488><aud_00488><aud_00488><aud_00488><aud_00488><aud_00488><aud_00488><aud_00491><aud_00491><aud_00491><aud_00491><aud_00662><aud_00815><aud_00261><aud_00261><aud_00261><aud_00443><aud_00443><aud_00050><aud_00050><aud_00050><aud_00050><aud_00016><aud_00016><aud_00016><aud_00016><aud_00661><aud_00845><aud_00636><aud_00863><aud_00863><aud_00206><aud_00206><aud_00621><aud_00621><aud_00621><aud_00621><aud_00902><aud_00902><aud_00902><aud_00467><aud_00095><aud_00095><aud_00095><aud_00691><aud_00309><aud_00050><aud_00050><aud_00050><aud_00050><aud_00708><aud_00708><aud_00020><aud_00476><aud_00760><aud_00760><aud_00724><aud_00724><aud_00724><aud_00179><aud_00179><aud_00179><aud_01007><aud_00123><aud_00884><aud_00884><aud_00864><aud_00996><aud_00175><aud_00459><aud_00548><aud_00251><aud_00479><aud_00697><aud_00910><aud_00933><aud_00933><aud_00502><aud_00502><aud_00502><aud_00502><aud_00769><aud_00256><aud_00256><aud_00533><aud_00533><aud_00038><aud_00038><aud_00278><aud_00278>
NoiseDetection_34,<aud_00888><aud_00355><aud_00355><aud_00166><aud_00823><aud_00823><aud_00407><aud_00407><aud_00481><aud_00481><aud_00568><aud_00225><aud_00486><aud_00814><aud_00800><aud_00800><aud_00499><aud_00318><aud_00318><aud_00164><aud_00936><aud_00936><aud_00652><aud_00652><aud_00061><aud_00321><aud_00136><aud_00838><aud_00751><aud_00751><aud_00751><aud_00528><aud_00779><aud_00746><aud_00684><aud_00686><aud_00371><aud_00855><aud_00737><aud_00737><aud_00161><aud_00030><aud_00030><aud_00447><aud_00047><aud_00247><aud_00344><aud_00682><aud_00682><aud_00573><aud_00325><aud_00325><aud_00521><aud_00214><aud_00467><aud_00256><aud_00513><aud_00513><aud_00868><aud_00868><aud_00326><aud_00326><aud_00326><aud_00326><aud_00608><aud_00478><aud_00478><aud_00213><aud_00213><aud_00808><aud_00331><aud_00331><aud_00601><aud_00052><aud_00717><aud_00717><aud_00078><aud_00618><aud_00207><aud_00870><aud_00870><aud_00035><aud_00027><aud_00027><aud_00158><aud_00184><aud_00184><aud_00233><aud_00367><aud_00899><aud_00899><aud_00637><aud_00674><aud_00151><aud_00022><aud_00122><aud_00647><aud_00701><aud_00663><aud_00663><aud_00832><aud_00511><aud_00494><aud_00082><aud_00082><aud_00810><aud_00325><aud_00325><aud_00521><aud_00521><aud_00521><aud_00214><aud_00541><aud_00893><aud_00738><aud_00264><aud_00264><aud_00832><aud_00613><aud_00686><aud_00686><aud_00853><aud_00737><aud_00679><aud_00679><aud_00134><aud_00134><aud_00620><aud_00620><aud_00620><aud_00342><aud_00523><aud_00523><aud_00798><aud_00798><aud_00904><aud_00944><aud_00532><aud_00651><aud_00961><aud_00961><aud_00390><aud_00613><aud_00157><aud_00219><aud_00219><aud_00067><aud_00862><aud_00862><aud_00862><aud_00964><aud_00778><aud_00289><aud_00280><aud_00280><aud_00280><aud_00046><aud_00301><aud_00301><aud_00934><aud_00553><aud_00553><aud_00387><aud_00339><aud_00339><aud_00030><aud_00030><aud_00022><aud_00447><aud_00047><aud_00347><aud_00347><aud_00777><aud_00777><aud_00897><aud_00807><aud_00517><aud_00517><aud_00156><aud_00281><aud_00281><aud_00492><aud_00492><aud_00492><aud_00492><aud_00211><aud_00211><aud_00211><aud_00806><aud_00069><aud_00069><aud_00319><aud_00336><aud_00336><aud_00032><aud_00189><aud_00189><aud_00189><aud_00189><aud_00189><aud_00189>
NoiseDetection_35,<aud_01002><aud_01002><aud_01002><aud_00119><aud_00119><aud_00205><aud_00205><aud_00936><aud_00936><aud_00936><aud_00652><aud_00717><aud_01023><aud_00802><aud_00545><aud_00678><aud_00002><aud_00550><aud_00550><aud_00055><aud_00510><aud_00510><aud_00984><aud_00495><aud_00495><aud_00495><aud_00391><aud_00391><aud_00919><aud_00919><aud_00756><aud_00756><aud_00939><aud_00939><aud_00265><aud_00129><aud_00690><aud_00690><aud_00764><aud_00764><aud_00477><aud_00218><aud_00189><aud_00189><aud_00189><aud_00189><aud_00189><aud_00189><aud_00050><aud_00050><aud_00050><aud_00208><aud_00208><aud_00016><aud_00016><aud_00016><aud_00661><aud_00661><aud_00973><aud_00042><aud_00098><aud_00153><aud_00640><aud_00244><aud_00307><aud_00665><aud_00665><aud_00089><aud_00541><aud_00456><aud_00575><aud_00575><aud_00320><aud_00320><aud_00630><aud_00755><aud_00922><aud_00922><aud_00018><aud_00667><aud_00667><aud_00747><aud_00747><aud_00912><aud_00283><aud_00283><aud_00305><aud_00702><aud_00486><aud_00486><aud_00332><aud_00132><aud_00132><aud_00786><aud_00786><aud_00993><aud_00993><aud_00796><aud_00684><aud_00378><aud_00378><aud_00976><aud_00082><aud_00309><aud_00309><aud_00173><aud_00321><aud_00839><aud_00839><aud_00401><aud_00401><aud_00401><aud_00401><aud_00401><aud_00401><aud_00123><aud_00884><aud_00571><aud_00864><aud_00829><aud_00097><aud_00029><aud_00397><aud_00473><aud_00473><aud_00774><aud_00774><aud_00326><aud_00326><aud_00929><aud_00608><aud_00733><aud_00733><aud_00221><aud_00221><aud_00360><aud_00360><aud_00629><aud_00167><aud_00096><aud_00234><aud_00160><aud_00160><aud_00619><aud_00619><aud_00084><aud_00084><aud_00410><aud_00410><aud_00958><aud_00443><aud_00443><aud_00050><aud_00050><aud_00050><aud_00016><aud_00016><aud_00826><aud_00826><aud_00021><aud_00021><aud_00679><aud_00287><aud_00991><aud_00991><aud_00991><aud_00991><aud_00991><aud_00369><aud_00904><aud_00074><aud_00458><aud_00411><aud_00411><aud_00440><aud_00440><aud_00416><aud_00118><aud_00487><aud_00487><aud_00487><aud_00883><aud_00954><aud_00162><aud_00436><aud_00276><aud_00742><aud_00235><aud_00758><aud_00918><aud_00918><aud_00597><aud_00597><aud_00597><aud_00583><aud_00583><aud_00504><aud_00956><aud_00956><aud_00120><aud_00120>
NoiseDetection_36,<aud_00808><aud_00808><aud_00808><aud_00243><aud_00331><aud_00000><aud_00421><aud_00421><aud_00923><aud_00656><aud_00656><aud_00596><aud_00858><aud_00858><aud_00614><aud_00305><aud_01003><aud_01003><aud_01003><aud_00522><aud_01009><aud_00904><aud_00904><aud_00520><aud_00520><aud_00294><aud_00818><aud_00472><aud_00299><aud_00299><aud_00299><aud_00299><aud_00779><aud_00779><aud_00684><aud_00312><aud_00312><aud_00694><aud_00694><aud_00061><aud_00061><aud_00839><aud_00295><aud_00295><aud_00283><aud_00283><aud_00283><aud_00753><aud_00753><aud_00493><aud_00493><aud_00788><aud_00195><aud_00195><aud_00363><aud_00634><aud_00676><aud_00676><aud_00676><aud_01002><aud_01002><aud_00897><aud_00897><aud_00490><aud_00490><aud_00583><aud_00583><aud_00583><aud_00504><aud_00504><aud_00956><aud_01003><aud_00604><aud_00363><aud_00497><aud_00911><aud_00911><aud_00911><aud_00831><aud_00831><aud_00831><aud_00831><aud_00831><aud_00831><aud_00831><aud_00831><aud_00831><aud_00123><aud_00824><aud_00824><aud_00824><aud_00464><aud_00464><aud_00464><aud_00801><aud_00138><aud_00782><aud_00981><aud_00981><aud_00948><aud_00718><aud_00459><aud_00881><aud_00244><aud_00307><aud_00665><aud_00665><aud_00469><aud_00256><aud_00888><aud_00125><aud_00064><aud_00064><aud_00501><aud_00135><aud_00135><aud_00135><aud_00135><aud_00135><aud_00305><aud_00305><aud_01003><aud_01003><aud_00195><aud_00564><aud_00564><aud_00564><aud_00564><aud_00496><aud_00593><aud_00537><aud_00542><aud_00221><aud_00221><aud_00221><aud_00547><aud_00547><aud_00267><aud_00141><aud_00804><aud_00246><aud_00246><aud_00246><aud_00131><aud_00131><aud_00449><aud_00790><aud_00990><aud_00990><aud_00632><aud_00632><aud_00142><aud_00242><aud_00242><aud_00678><aud_00002><aud_00550><aud_00655><aud_00655><aud_00630><aud_00630><aud_00755><aud_00755><aud_00808><aud_00808><aud_00243><aud_00243><aud_00331><aud_00000><aud_00421><aud_00421><aud_00421><aud_00923><aud_00656><aud_00656><aud_00596><aud_00858><aud_00858><aud_00614><aud_00614><aud_00305><aud_00305><aud_00045><aud_00127><aud_00127><aud_00894><aud_00894><aud_00522><aud_00265><aud_00129><aud_00690><aud_00030><aud_00764><aud_00477><aud_00477><aud_00218><aud_00218><aud_00169><aud_00169><aud_00415><aud_00189>
NoiseDetection_37,<aud_00759><aud_00759><aud_00791><aud_00791><aud_00440><aud_00440><aud_00440><aud_00416><aud_00118><aud_00118><aud_00359><aud_00359><aud_00542><aud_00407><aud_00407><aud_00407><aud_00385><aud_00385><aud_00066><aud_00066><aud_00066><aud_00568><aud_00568><aud_00517><aud_00517><aud_00531><aud_00531><aud_00265><aud_00690><aud_00030><aud_00937><aud_00590><aud_00590><aud_00602><aud_00006><aud_00861><aud_00427><aud_00189><aud_00189><aud_00415><aud_00415><aud_00941><aud_00941><aud_00941><aud_00086><aud_00086><aud_00181><aud_00661><aud_00439><aud_00666><aud_00962><aud_01004><aud_01004><aud_00273><aud_00589><aud_00792><aud_00424><aud_00424><aud_00511><aud_00511><aud_00303><aud_00303><aud_00801><aud_00801><aud_00828><aud_00671><aud_00671><aud_00185><aud_00339><aud_00030><aud_00030><aud_00030><aud_00649><aud_00649><aud_00577><aud_00577><aud_00379><aud_00867><aud_00867><aud_00542><aud_00407><aud_00407><aud_00481><aud_00481><aud_00481><aud_00225><aud_00493><aud_00157><aud_00219><aud_00215><aud_00975><aud_00975><aud_00975><aud_00975><aud_00629><aud_00096><aud_00757><aud_00757><aud_00757><aud_00525><aud_00525><aud_01001><aud_01001><aud_00635><aud_00635><aud_00770><aud_00770><aud_01005><aud_00718><aud_00718><aud_00406><aud_00038><aud_00244><aud_00307><aud_00524><aud_00524><aud_00124><aud_00312><aud_00790><aud_00248><aud_00802><aud_00978><aud_00978><aud_00370><aud_00370><aud_00002><aud_00559><aud_00550><aud_00908><aud_00908><aud_00908><aud_00908><aud_00761><aud_00314><aud_00314><aud_00314><aud_00425><aud_00425><aud_00425><aud_00425><aud_00516><aud_00610><aud_00214><aud_00053><aud_00053><aud_00691><aud_00309><aud_00173><aud_00173><aud_00173><aud_00721><aud_00600><aud_00362><aud_00390><aud_00152><aud_00686><aud_00853><aud_00737><aud_00030><aud_00030><aud_00679><aud_00679><aud_00287><aud_00741><aud_00659><aud_00435><aud_00435><aud_01008><aud_01008><aud_00596><aud_00858><aud_00858><aud_00292><aud_00900><aud_00540><aud_00343><aud_00767><aud_01000><aud_00394><aud_00388><aud_00161><aud_00161><aud_00375><aud_00447><aud_00047><aud_00344><aud_00344><aud_00682><aud_00989><aud_00989><aud_00808><aud_00243><aud_00243><aud_00836><aud_00836><aud_00775><aud_00095><aud_00095><aud_00095><aud_00711><aud_00113>
NoiseDetection_38,<aud_00228><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00220><aud_00527><aud_00285><aud_00030><aud_00030><aud_00786><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00094><aud_00220><aud_01007><aud_01007><aud_01007><aud_00094><aud_01007><aud_00228><aud_00220><aud_01007><aud_00094><aud_00228><aud_01007><aud_00094><aud_00555><aud_00555><aud_00228><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00594><aud_00228><aud_00094><aud_00094><aud_00220><aud_00094><aud_00220><aud_00228><aud_00220><aud_00094><aud_00220><aud_00220><aud_00296><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00027><aud_00379><aud_00202><aud_00228><aud_00094><aud_00094><aud_00831><aud_00831><aud_00831><aud_00220><aud_00220><aud_00220><aud_00273><aud_00171><aud_00273><aud_00220><aud_00035><aud_00132><aud_00132><aud_00786><aud_00786><aud_00094><aud_00094><aud_00132><aud_00786><aud_00834><aud_00996><aud_00094><aud_00220><aud_00220><aud_00167><aud_00220><aud_01011><aud_01007><aud_00527><aud_00296><aud_00035><aud_00035><aud_00849><aud_00849><aud_00849><aud_00849><aud_00849><aud_00379><aud_00379><aud_00867><aud_00867><aud_00867><aud_00867><aud_01007><aud_00220><aud_00220><aud_00220><aud_00220><aud_00220><aud_00285><aud_00905><aud_00394><aud_00030><aud_00030><aud_00161><aud_00161><aud_00161><aud_00287><aud_00442><aud_00741><aud_00998><aud_00094><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_01007><aud_00743><aud_00719><aud_00677><aud_00110><aud_00110><aud_00110><aud_00110><aud_00110><aud_00110><aud_00110><aud_00110><aud_00220><aud_01007><aud_00220><aud_00220><aud_00035><aud_00035><aud_00035><aud_00035><aud_00035><aud_00035><aud_00228><aud_00228><aud_00094><aud_00594><aud_00594><aud_00094><aud_00220><aud_00094><aud_00220><aud_00035><aud_00035><aud_00035><aud_00849><aud_00220><aud_00220><aud_00786><aud_01007><aud_00553><aud_01007><aud_01007><aud_01007><aud_01007><aud_00094><aud_00228><aud_00030><aud_00228><aud_00220><aud_00132><aud_00132><aud_00228>
